,iter,incidence(millions),beta_H1,beta_H3,beta_B,susceptibility_H1_0,susceptibility_H1_5,susceptibility_H1_25,susceptibility_H1_65,susceptibility_H3_0,susceptibility_H3_5,susceptibility_H3_25,susceptibility_H3_65,susceptibility_B_0,susceptibility_B_5,susceptibility_B_25,susceptibility_B_65,vac_eff_hospitalization,vac_eff_mortality,prob_hosp_scaling,prob_death_scaling
2,2652,28.99442774780428,0.0022076938078953727,0.002374335687352957,0.0013783568564862958,0.7998463543878177,0.4492026464156036,0.4885318213796104,0.7936283922518211,0.7312039537319166,0.432027904249558,0.406489863389602,1.0,0.7334059974492269,0.9054344026047147,0.7304317314981672,0.4688629283546325,0.4511892754308286,0.3312217273757424,0.00024674318290895947,3.289500105690957e-05
3,2653,29.23715348529325,0.0017990789866472734,0.0020273450329784115,0.001188895673241375,0.8236626123514077,0.5911010817008369,0.6451740679317464,0.7740480140284669,0.7516197891983148,0.5297676864798989,0.461562092118392,1.0,0.5766629740760398,1.0,0.8606183761296706,1.0,0.4177869697364641,0.21057247365908405,0.0007831049213493091,1e-08
4,2654,28.92418849438807,0.002068343435440101,0.0021571699569475355,0.001721035296281925,0.625869921830642,0.6703075135766452,0.5070457065959606,0.7676994406730832,0.6449219494550633,0.5619085847179549,0.517029306189617,1.0,0.9747009418232246,0.8420008100314706,0.4042500929189897,0.9944040511597,0.29612972667547555,0.591390478164789,0.0004566982966789368,3.4800646518562406e-05
5,2655,28.051779814861852,0.0018041199865448945,0.002132617540836601,0.0017700610131590746,0.5806704446914139,0.7126524821489326,0.7577344644880349,0.9706277552902292,0.8298421907219798,0.6115259015966441,0.5056961620249654,1.0,0.8756249456858523,0.8044718233318487,0.5711405777976183,0.801130857325599,0.017620324758602368,0.7476956000455771,0.000258193056778544,3.2490587186240205e-05
6,2656,29.097249793511377,0.002574342353112713,0.002292285778645209,0.001339212941303458,0.6701268250838995,0.4953526452004828,0.4805419466493298,0.7867371281344515,0.9569738086509336,0.5711364690490068,0.4477971376799903,1.0,0.4893354873332784,1.0,0.9094735948946276,0.6923132407612675,0.15030630528481934,0.6558338109962686,0.0001015862209599594,4.588755775891684e-05
7,2657,28.795870949328304,0.0015215864022198322,0.0019044122870927047,0.001724243614384502,1.0,0.7732119994863998,0.8299214239338762,0.9683575111031548,0.9925206291395572,0.6106501915813713,0.5127794337906945,1.0,0.8890754510312189,0.7621840167664838,0.5485804335259578,0.9999999999993916,0.10732663603389914,0.419529952188914,0.00023855066252342905,6.666341334038428e-05
8,2658,29.035581060369076,0.001786437743782232,0.0016646456518170096,0.0019739805975854674,0.709456119300289,0.6465080026586315,0.7755584017898925,0.7326097319875051,0.8928276983185158,0.7725501617050851,0.6791853870388487,1.0,0.8951422199751101,0.6758390520223957,0.4769435629179972,0.9293047415041502,0.26579113754108785,0.1511462155512036,0.0003402011090645751,3.13873334565895e-05
9,2659,29.201108298184586,0.0019120040362939352,0.001868454694787747,0.0018467474546740579,0.5434296122922233,0.5583554067037906,0.6405931023835525,0.9994860331598348,0.6446430592485927,0.609395689274014,0.5693912509409734,1.0,0.8731408952862243,0.5780452778155495,0.5722729326553562,0.5076427525115013,0.4242347906450391,0.9657126209220984,0.0002827107524647765,5.79700962109464e-05
0,2660,28.324981643984408,0.001824120001135632,0.002242908265401633,0.0017627817071169671,1.0,0.7454184573761834,0.6575745135117951,0.9001529156043757,0.9946246016293921,0.5825330190620087,0.4389083398729277,1.0,0.8344361637189106,0.8437302867634598,0.5531982761969568,0.9709321767248562,0.05388285865132975,0.34023451637328245,0.0003040171422792337,5.9163390028760254e-05
1,2661,28.86301812924849,0.001654237858128904,0.002596334228660846,0.002367348594909113,0.5691689866046021,0.9365953850926652,0.8385510379044538,0.9749089955170072,0.788289700530753,0.4871903583492975,0.499614819474101,0.9735880055271766,0.5081178609759684,0.6786911688645438,0.4208395363792071,0.956836020107154,0.050238718242171854,0.11737169132041325,0.0003046260655250044,4.2586616256778946e-05
2,2662,28.274477219892955,0.002052542034596261,0.001531089216723347,0.0014395238410142008,0.992386800354311,0.5147281088094235,0.5635144244208479,0.6879772985826444,0.9653153789683045,0.7897600904782973,0.6827239340215834,0.944646070625798,0.6502539150467632,0.6244115227945853,0.9613410520184936,0.9850424430169828,0.04253497773188686,0.5027559204234952,0.00018573258462339928,4.793590561874561e-05
3,2663,29.316197199402428,0.0021388674897694915,0.00243830250019067,0.0016277585851800502,0.8427822403359394,0.5540785253871239,0.600707989521002,0.8338280746345001,0.7047344338646724,0.4199091278537197,0.561466901430069,0.6269617216118255,0.9037751633267324,0.6480705278221426,0.9059083277470584,0.7736755298075005,0.9087058163053015,0.4932160095903004,0.0004331513904723416,3.395398871736121e-05
4,2664,28.26128189056481,0.001878598129309961,0.0017477140574607695,0.0016881638552965206,0.7203061397889945,0.5770730211506481,0.6608075264710005,0.7735676394337254,0.5922597794309397,0.701079927529641,0.5723820893404865,1.0,0.3988162377967225,0.6467122915615253,0.7145793225207425,0.9999180614555808,0.7508419954559048,0.4774024375121537,0.00023889779475944062,2.402914803539824e-05
5,2665,28.770619678072343,0.0021633728279230047,0.0022286479206578558,0.0015253370659314425,0.801041923592376,0.6524837425450885,0.5766329723347682,0.5666629829493789,0.8953415931771086,0.5681486370167501,0.5172150211105128,1.0,0.8524669146462774,0.8421519523228448,0.8786324427677678,0.8330069451589331,0.6151842992370271,0.5383674466120031,0.0004599646106046573,4.9339449500029886e-05
6,2666,29.035462620567287,0.001881170123489984,0.0021845233964508104,0.0018782318739705703,0.9911843820735022,0.6083903162494614,0.6320469631402525,0.6207620777232088,0.9559962307803204,0.5537262751555927,0.4143557055699052,1.0,0.6843001605027277,0.6714192300921418,0.5110236781498717,0.9999966200459044,0.9006066306035154,0.8568491001460685,0.0005187992635169447,4.4340673181542105e-05
7,2667,28.30886753804089,0.0017659844741197415,0.0018939246911208738,0.0014662545943239793,0.8525095197990054,0.6640119381995201,0.680927967954333,0.9597265026069748,0.9766424118809828,0.6463059781414489,0.5224215581441756,1.0,0.8558798421627286,0.9004793799870578,0.6815648001249295,0.9668702436142989,0.9035157097246042,0.4265612571986114,0.0008214155728159533,2.628299558343761e-05
8,2668,28.782913085842967,0.00217213905614283,0.0026738022984081344,0.002505718718544048,0.9366490323355336,0.539887097890716,0.620998235289957,0.9256421598523582,0.7846065146992935,0.4801106921492001,0.3903521379346821,1.0,0.6146618580546919,0.5467135437706958,0.4407230427831261,0.776962759129387,0.06876244764769879,0.247907975534304,0.0001137756936742118,3.530054427625107e-05
9,2669,28.819392260053,0.0019919180499586298,0.0016993477841336644,0.0016110805617655655,0.9470847022826726,0.6853470189107388,0.6438151422226127,0.6256093970155877,0.8985898400432579,0.8157842180907894,0.6691289586604423,1.0,0.799715240301505,0.9276534058919258,0.6803080231975018,1.0,0.5840013924059584,0.368721411993932,0.0004013912450105406,1e-08
0,2670,28.9169896167362,0.0017082246974237105,0.0018683599121315235,0.0016020430078723116,0.7909241290355883,0.6876962789545298,0.768550612060996,0.7467615636100021,0.9301852049568804,0.6423514565225416,0.5480600730225001,1.0,0.5654318952373742,0.830609898999161,0.6689343748330732,0.7490437825815695,0.07228270096205786,0.9614983286245868,0.0004049572628037623,3.474308472650733e-05
1,2671,28.60844482811019,0.0020331390951670576,0.0029854918186281165,0.0018206566540960312,0.7692167410452387,0.6799886020569226,0.6636907902307561,0.8580512303414981,0.7320364773087107,0.43723239443211503,0.3922229057797797,0.8636975419906494,0.617508355442582,0.7426898624302533,0.7126992856453265,0.918847031602281,0.10551889145087416,0.11389589816221628,0.00014432618467347114,2.0366663715298827e-05
2,2672,29.121385567724708,0.0017594282551060547,0.0022764700879654987,0.0018253549837587426,0.840937854448492,0.7584110995632178,0.7420429392009557,0.5658650502047915,0.681651549641915,0.5926574660728702,0.4834960873166824,1.0,0.6474729784450285,0.8255527565440954,0.526543052642523,0.8671506732958656,0.006399241905887642,0.23991794035816175,0.00025194390873983785,3.727676612197417e-05
3,2673,28.844363113841013,0.0025350712676586173,0.002121728717055682,0.0015458531325694966,0.7746518465188973,0.4623556115909401,0.485023228405035,0.7622731552153966,0.9736001604048292,0.5853663114509338,0.4938724328002407,1.0,0.814005928412741,0.8121217291418128,0.8242877931864042,1.0,0.8674558016863094,0.5946699225273963,0.00043712144914276335,4.020179081271058e-05
4,2674,28.822555746106357,0.0018187834479461702,0.0019893651551171065,0.0019699139340603744,0.7620765609849907,0.7031017432186946,0.7793757681545165,0.9442226986040106,0.8169212307654437,0.6593968435328689,0.5875903524347009,1.0,0.6616026400626082,0.7552127697865721,0.5003748639627146,0.9596850566702012,0.4845165738922162,0.8528816129084011,0.00026942557409043166,5.280141572894248e-05
5,2675,29.08761844288871,0.0018052596761592987,0.0017247385801340553,0.002418029513351905,0.999999999983734,0.6972929029826758,0.720103891568273,0.5924490684833132,0.8349457547833234,0.7442928158422821,0.67363965748171,1.0,0.8038935480961777,0.5462061564774598,0.44614274299451423,0.6191182442931127,0.6804866168851698,0.948149975063229,0.0006759976251526911,4.848741307100779e-05
6,2676,28.813278967133236,0.0016359360127826128,0.0013549796071274376,0.0019205203285183048,0.9781532833274784,0.8431150880591459,0.7106990705855396,0.7336027498184683,0.8037397202586317,0.9854376906285358,0.831827433050908,1.0,0.7986169000313341,0.7335928963884663,0.5305581784531114,0.4877199525422123,0.37827192088665545,0.07428818982847052,0.0005149993012640297,3.532821103907624e-05
7,2677,29.41378249975128,0.002289650281059985,0.0014555656974741815,0.0021462247213562264,0.5540173024294986,0.5152265694756396,0.5890618951550614,0.5336821203493066,0.6712071239674281,0.8240790313792346,0.817516486755321,1.0,0.6987138811024161,0.5850976725556651,0.5300731283326598,0.5904974685031548,0.3368147743779738,0.44952521634194703,0.0006479537207488284,4.702320503285895e-05
8,2678,28.328705920725216,0.002277999178456336,0.0017540676657317733,0.0019821287818986844,0.8004881664404152,0.5541903469893719,0.5540599971986492,0.854053023910391,0.6895582252441392,0.7694660763967321,0.6428058435426393,1.0,0.7797274664046931,0.7033076387184451,0.5218849041708264,0.9790982507431082,0.3207922568706587,0.1063243087783402,0.0001588565931425756,4.147356684003345e-05
9,2679,29.440058440793837,0.0021772229307860935,0.0014408579360787321,0.0019429100523756238,0.9507714981263384,0.5208922103973089,0.593472264618259,0.655479566105859,0.910100505992286,0.8430975371732573,0.8749469797505776,1.0,0.9209895281973036,0.6835806914161423,0.5024615836413455,0.9447478364899788,0.3714488566977284,0.1037874673252958,0.0004836282924383649,6.612685779266991e-05
0,2680,28.52551831720831,0.0019497910758103922,0.0018301156573058972,0.001984918173936756,0.882598963825653,0.6025375517571775,0.6963624610393979,0.8385744570244938,0.7183872983227283,0.7129126469866114,0.6408996705329246,1.0,0.8351060761023226,0.6635337090312381,0.5936329903943777,0.7194716363751226,0.758737429863715,0.9490221697566708,0.00020849644537618284,5.213769615858288e-05
1,2681,29.09893196127987,0.0016144958300942092,0.002545301846803239,0.002110477367126107,0.4786852083589334,0.7396736908732638,0.8033813067140346,0.9973071034418008,0.6876762178329318,0.4223851505785803,0.38975252943131533,1.0,0.3972683405089509,0.6144083416383803,0.4860022875833296,0.8081244670229392,0.7539878920894032,0.5632065200522977,0.00014195470500061314,1e-08
2,2682,29.09306891625721,0.001943067417964184,0.0018536877385110786,0.0015499574678552452,0.7737266785377914,0.6064594752232515,0.6817679705301525,0.9414099626264968,0.8982507194670413,0.6844894807231908,0.5946411079026525,1.0,0.5233306949781319,0.7609645292102454,0.8708491642847546,0.9558943483767988,0.9754530271564222,0.6086314448859325,0.0003859880986849529,2.355859216107703e-05
3,2683,28.956621428047036,0.0017311482309111947,0.00188829946049246,0.001758440312008558,0.745040475251797,0.5987370284252462,0.8463928603310691,0.993653429698982,0.5518342371266732,0.6474032039715407,0.6723635873633299,0.9227888007791528,0.5801517908996454,0.8483714413319176,0.528357797827434,0.768280669180673,0.809107135065588,0.1372983612821766,0.000243859986643058,4.4753315136036864e-05
4,2684,28.709682197726664,0.0014332493657505108,0.0020450691806812586,0.002499654398694817,0.9582192846043082,0.9498932880260827,0.882370659584485,0.9824491419837444,0.6805025827046381,0.6132017569580215,0.5839682596239318,1.0,0.8452251376046698,0.4935622467535882,0.41847156656098533,0.9505734225646644,0.0925142673297632,0.9525064732856382,0.0002208448330082713,3.72735199908325e-05
5,2685,28.619057406020985,0.001466523941549891,0.0020054685204243805,0.002204419776754285,0.7582664600260058,0.8172676976556148,0.8680910675974362,0.59429701992984,0.9679263928448992,0.5947859933603729,0.5055494297311188,1.0,0.6770312584640032,0.5862732020766538,0.4703709667330221,0.6451289007375165,0.4060945750341741,0.2260629574970564,0.00016690528556162487,4.478996226031651e-05
6,2686,28.589339038737837,0.0021256585918425497,0.0022395445989492613,0.001340082756519756,0.61540498869071,0.5596209829893354,0.6420536218309165,0.6666894222428087,0.738134068326657,0.5951794899646772,0.42753485792929,1.0,0.713741797594684,0.999862897610994,0.8843384024070776,0.922078656339408,0.7727838771321099,0.6011731230031141,0.0004230424505597962,7.180015888730296e-05
7,2687,28.93693234222777,0.001987640277329949,0.0034061631103768923,0.0023696106511650328,0.9050776140892433,0.6598090957861498,0.6825393633895888,0.7300542633592262,0.5604492417021626,0.3726575861926852,0.29973479512666645,1.0,0.670787166966386,0.6286103562369474,0.4442653026008447,0.9054586618576032,0.11678347769348175,0.2106166751763337,0.0001871636907063712,2.2226528278712632e-05
8,2688,28.74680097499605,0.0012826382515952472,0.0015912204380604813,0.0014608417767574822,0.8925900864995618,0.8643397403875303,0.9358223786612756,0.6406465380478708,0.96658865486154,0.6927899608899956,0.5925180815728983,1.0,0.9566051783797662,0.8020575527902744,0.6587292879140402,0.6782851103372002,0.6429086450120628,0.898058537533235,0.0002518259337107032,3.7483626555256944e-05
9,2689,28.404656012769607,0.002288397289935851,0.0023024268287569205,0.002136597321601541,0.8340999408379046,0.6089811823146468,0.6266038205367755,0.8463911527855733,0.8817835809634512,0.6250217375111431,0.521214847877348,1.0,0.6618790979121494,0.7748500683606002,0.5097280382290933,0.9426954360616586,0.9031422665295072,0.8971855899073014,0.0003813556816125163,6.240254617539964e-05
0,2690,29.10580937896475,0.0018423925117830864,0.002037576977477196,0.0022466817449873773,0.8987263489144307,0.615451485288819,0.7632273975796643,0.8196021441454967,0.9968629147363934,0.5998836268686016,0.527437548594339,1.0,0.7874543470486088,0.5995499691158758,0.44553435581803297,0.779483124978031,0.01671661553802667,0.4896909958196119,0.00013114346365822316,3.415598668121689e-05
1,2691,28.973742603255364,0.002129096170213951,0.0016730644097927017,0.002577164901015394,0.8419229378963724,0.539830874641245,0.5489831232879813,0.8673298601656174,0.9983118059116708,0.7170597329152204,0.615000102533922,1.0,0.6974912407601283,0.5215785698342834,0.3694153426008396,0.5523341237152992,0.4515125999245903,0.22741789114580685,0.0002618787812427304,3.0532191819587766e-05
2,2692,28.877236804470787,0.0013431463647685105,0.0014444802370859322,0.0015094571798611733,0.740849503553752,0.8560777566119053,0.8270251478124182,0.8191424008679632,0.7966996364952923,0.8018077265302745,0.6915836925489947,0.9311444040528206,0.777810707597393,0.8402238049786136,0.5566610289015419,0.6478129415295467,0.3674487956072308,0.4159226948689209,0.00038331375675110246,4.128670551162283e-05
3,2693,29.17446285134285,0.0018476213599206703,0.0016957241586281755,0.0025829126721866325,0.927185151881024,0.6684050324501206,0.6965750937772984,0.8754429551762134,0.9999999999866716,0.7657732764051483,0.64013191967281,1.0,0.6557241880744127,0.5257167051680772,0.37470924209107376,0.8933727510027395,0.2512438766487114,0.9336378249729722,0.0006611918899547263,4.870969900100386e-05
4,2694,28.982159691728558,0.0016496951514761715,0.0019195907696145653,0.0015346772164259725,0.8400729776794715,0.6943302348632701,0.7359260094377733,0.826953355368499,0.9907082158585918,0.5881309848777285,0.4857298081429745,1.0,0.8964575223997664,0.825758867546521,0.6670837308313576,0.5381852683415643,0.13252370334398345,0.5688166537430495,0.0002582906210950031,5.284252252724109e-05
5,2695,28.519451560741786,0.0014458198883752216,0.0016274839878726024,0.0019281570500612746,0.6004922070760691,0.9700522709792572,0.9269169540078408,0.5958809897652702,0.8936982407799386,0.8292082368752349,0.6831937708210789,1.0,0.9055548983886446,0.5784033724134529,0.6853367372894946,0.6406596069602095,0.988402265966542,0.18059867069117289,0.0007301792978922083,3.5546288164045585e-05
6,2696,29.029290696900247,0.002895419867129489,0.0022063569493273594,0.0014403624633791412,0.661196210120414,0.418019594298554,0.42281074160865495,0.5581468684464497,0.817861591973985,0.6134933828002763,0.4334323904584246,0.6660112377466005,0.7084404149808673,0.8163274906747344,0.8637014325947342,0.941607804403464,0.7113997258313023,0.30532024019230736,0.00027544262052126006,2.2891106863376365e-05
7,2697,29.20871895081677,0.0014112190707465386,0.0022176358566022287,0.0016841167356008713,0.7629864720486653,0.8259344219999242,0.8460765588421453,0.9885303950020112,0.8604701020849062,0.5242440401992833,0.3790406945320523,1.0,0.7305216554405418,0.757375208156841,0.5313002517696973,0.8108172027028717,0.6239269200720945,0.26315083397467165,0.00022895047434939864,2.074425314951833e-05
8,2698,28.576760875614802,0.0022328638333265483,0.0019182597253891707,0.0012958031093568967,0.7397407012126794,0.4567874916908584,0.4736541213281607,0.7569792144115166,0.8018872397549229,0.5544851604066197,0.4674799845253241,1.0,0.7990034955564278,0.9088612650969085,0.7455951321592803,0.9900759749790148,0.6406135461432518,0.2436884632355113,0.0001829053382687018,3.675150625798152e-05
9,2699,29.07723446381608,0.0019963133352426388,0.001323064543128083,0.0017929597988681212,0.8152557186929411,0.628100978213095,0.6490621663324202,0.7999159885079244,0.5647117899432644,1.0,0.9610432293394332,0.8492197933633912,0.690362239514292,0.8288687259488277,0.4992978533192038,0.8524176822132493,0.8055983159730803,0.5087875858340389,0.0004347043966578812,4.8037590146321474e-05
0,2700,28.800637688935954,0.002248252822498187,0.0018575687621085746,0.002170196297431315,0.730505222344895,0.5909581434761817,0.6324958000604219,0.9523312302949692,0.9555326725248768,0.7253343016043013,0.6345503452153441,1.0,0.821831433500395,0.6542746811041229,0.5148181940692649,0.720605037852867,0.4858657696819853,0.5286194127411628,0.00027337878470740096,4.25655341140252e-05
1,2701,28.8563454593591,0.0016751515174331375,0.002396472549486495,0.0014919487147341814,0.6693525585886966,0.7188773373332152,0.7427161669309043,0.6982412896028222,0.9764270844087308,0.423982768654256,0.4504651110717367,1.0,0.7013536423791937,0.9074552555313544,0.6466942791487336,0.7561421004853616,0.7786581635425502,0.8923600867675886,0.0002571327516217025,3.150154150449725e-05
2,2702,28.185130906371228,0.001553561748632526,0.0013982525472321372,0.001993082339682428,0.6642925536466192,0.8197092616839582,0.8391369719854525,0.7098416115879805,0.9536655864529928,0.9189434939815864,0.7855570161157462,1.0,0.8200441795084099,0.6277951401011308,0.5629822470979186,0.8626965288784958,0.4777534344859449,0.9987478580327916,0.00018151591350107357,8.0055436962434e-05
3,2703,28.946339674779768,0.002360174814902416,0.0021366541187375354,0.002003605018135679,0.7412046546984628,0.4496150930388179,0.4586281021729041,0.7229121599453677,0.9506291177951864,0.5047313665990357,0.4328404584964781,1.0,0.7265879237889752,0.6414073129485092,0.4007016286595424,0.6669036687287632,0.1735354674891424,0.2792431229272983,0.0004988519951262815,1e-08
4,2704,28.841614739766456,0.0017651766349476297,0.002057674746699323,0.0015775997372195485,0.9219717519968016,0.8925530740621462,0.7066525303372122,0.8639157720825594,0.6658090646356296,0.6869034884619465,0.6636702568010474,1.0,0.8132337723742592,0.996149937826563,0.8022873024105373,0.5012513161383026,0.5738987928247303,0.13343197870529178,0.0005745884768058596,3.328627415905005e-05
5,2705,28.29050135806988,0.0017345759841057573,0.002147401981014041,0.0015194949375483267,0.924841716499124,0.5719209330955706,0.8684718117046843,0.6012403002010487,0.8362039971927446,0.605614102754261,0.5020018388426919,1.0,0.5314781550693015,0.9716376222264672,0.662731234320937,1.0,0.6565488818155395,0.6605098722933402,0.00012465730751259896,5.2118113747556816e-05
6,2706,29.4574791224778,0.0020257295317561708,0.0016509411970292431,0.0018773892700912895,0.6687515083539459,0.5326053210865693,0.5907541611508663,0.7730721842423309,0.9824644651707238,0.6666582665602461,0.6104731355120728,1.0,0.6860205895002298,0.6597446786828279,0.518083681272649,0.6629721376371798,0.5195233327376781,0.6240463509835215,0.0002937095981835891,6.329012679057167e-05
7,2707,28.62598185000223,0.0021756672098759977,0.002008118998659381,0.00186110344446494,0.733810611726656,0.5609105648700775,0.5923160357218922,0.8176520526599453,0.957441401720602,0.6066220011224771,0.5172022524819765,1.0,0.92860313249041,0.6726280441717833,0.6414273472554428,0.5751577991449788,0.5484097665155113,0.540176278013157,0.000358811142573412,1e-08
8,2708,28.96064032163826,0.002335641785998599,0.0015830623543006685,0.0027032524758699443,0.6891486644281127,0.5059383984276271,0.5505963887356158,0.5582941838350952,0.5291014956339616,0.7880936360902715,0.7370398720981827,1.0,0.7255181346115106,0.4704622200927833,0.35715845928720913,0.6457241729936154,0.5995486481925688,0.937765541998761,0.0002893980958621479,3.068356704627462e-05
9,2709,29.19991241115121,0.001340949021874649,0.0013256122810949569,0.001615398940334356,0.636027665573265,0.9167374768971334,0.9398833759566928,0.6932488367830694,1.0,0.9759439886898178,0.7708189007134422,1.0,0.95430487605677,0.8384515823720422,0.5858599684084226,0.9134419148572402,0.836964924299281,0.3545256682765696,0.00038981323908976467,9.704785094388768e-05
0,2710,29.707946990050296,0.0015372155029795276,0.002134626760375013,0.0024240911780302747,0.4263657717028421,0.9532173691408709,0.7369750874491685,0.4439044583949685,0.5078333727245449,0.6171798103544729,0.5011701283518644,0.8402648977990531,0.4872995974311803,0.4797482937500941,0.4970826868159514,0.9401668913020302,0.04651639821553583,0.29501059704053045,0.00017466246176828235,3.0428589046394012e-05
1,2711,28.896661466891214,0.0016761035809221836,0.0022168527978582158,0.0021107536240478893,1.0,0.7663016921431934,0.910837215744834,0.8965650039873114,0.9514322555712597,0.6444058305639839,0.4908990767681164,1.0,0.5214801455469066,0.7190759754872901,0.6139366732294805,0.548882650511369,0.38227584076613935,0.3646951822258968,0.0005462233091049207,5.263488714629672e-05
2,2712,28.468286650618968,0.002623993320031215,0.002377412030806769,0.0015518313896383251,0.688946096889663,0.4436680042940396,0.4774150913814114,0.6183912458360934,0.7447438401877694,0.4431808639194693,0.528130381579145,1.0,0.6085370126556886,0.969187137072144,0.5362305925604361,0.4595997829277009,0.7508654441332787,0.24651224413401654,0.00038682175568843796,3.500656115262846e-05
3,2713,29.120097746800408,0.002261793070272966,0.0025590714791563496,0.0020328542142737387,0.8621051799435651,0.539265109349226,0.5956448500000118,0.7590844023860512,0.9679831636754884,0.4876728195247398,0.3840609287914633,1.0,0.921852837926731,0.6725011041254626,0.5237502293146928,0.9384361124819472,0.4578606102905636,0.3441580126728738,0.0002238002870164624,4.918557291549997e-05
4,2714,28.752092034523105,0.0020918014002718754,0.001811460724505276,0.0018501259895855047,0.8440925906502446,0.5254091505343219,0.5792340707190129,0.7134069313731999,0.9996338128705848,0.6391374326077871,0.5521756364958469,1.0,0.6213762256204056,0.6895627327739969,0.5593484376193208,1.0,0.02489219487293232,0.1446257058768981,0.00028560406829575285,3.0247219163670455e-05
5,2715,28.56970456664941,0.002093212137090461,0.0020122991663684697,0.0018612072413910496,0.7892537803189139,0.5796310486951086,0.5089547211539518,0.6963317382769986,0.6644253483408662,0.5449606596748376,0.5600879281190625,1.0,0.6583388110466336,0.6241153923233368,0.6299612233610368,0.5578287816581039,0.03257044515946472,0.7386973379444381,0.0002955306971484384,2.601537126040165e-05
6,2716,29.19368923857184,0.0013156589729710901,0.0015611298065051347,0.0014479619616011294,0.9954484508601722,0.8078446760251581,0.9440746733584636,0.5057492671106316,0.7661343987527923,0.7523553731526134,0.6413365322197051,1.0,0.5416405867389882,0.864822701840463,0.6522033869382996,0.9197046710299852,0.9092044649079508,0.17707888267538652,0.0003384684218268874,6.27999111447175e-05
7,2717,28.92737558224035,0.0012206009898750867,0.0019323650621150266,0.0016186709141092215,0.9759801520685296,0.9757971819533562,0.9775103252182128,0.7990997676476448,0.9204681748690792,0.6213059693271366,0.4481319137762424,0.9107538806943966,0.5132733602593673,0.7537946263973798,0.6734788981221683,0.6996803994914584,0.04166698827395365,0.9460013891748515,0.0005320996905965325,2.5435311544752537e-05
8,2718,29.030274396110183,0.0015229657670728367,0.0019279168389251253,0.0015762406520743455,0.573650633112327,0.8064739952238611,0.8613270413520726,0.9424072703758332,0.7421774578452458,0.6755575320673685,0.5539640536622534,1.0,0.5851923411162845,0.8939514204252681,0.686898729796523,0.5468613881232741,0.5747503075023266,0.6729798524571061,0.0005865727165942913,8.523280158645453e-05
9,2719,29.02895685631195,0.002053568498558811,0.003193623053852845,0.0018892674515822996,0.6713292838843609,0.7252588696014735,0.7696758790794161,0.74783147609762,0.7615407534143869,0.4627166471900197,0.35473990250517073,1.0,0.7341120869592426,0.8618788940082462,0.6731312079606885,0.9490827180242521,0.9805336074631552,0.5949646038267169,0.00022042613719575055,2.1702844849091907e-05
0,2720,29.164882322327088,0.0017054794856230515,0.0015491384813949847,0.001304102300632215,0.8649142150615222,0.7854016139300141,0.7291606445705707,0.9745927058994792,0.5488490721753811,0.8533967770326772,0.7339436469485083,1.0,0.9535029216471514,0.9935207304923952,0.9459033525156396,0.6559477031691332,0.5545515056098766,0.2921564942382445,0.0002517042243082024,9.09637620996051e-05
1,2721,29.429377154716388,0.0023464735217609838,0.001739823466171575,0.002768477041095841,0.7585608273874667,0.4839525466451659,0.5165146994126134,0.728272663820463,1.0,0.6997500623533204,0.5715742595888301,1.0,0.5776232206223941,0.476429011696519,0.3429951883878649,0.6310182287810454,0.9380459901444724,0.2901984072229505,0.00055989374187293,2.992234045434694e-05
2,2722,28.991618464683818,0.001268453052525098,0.0014458189684072866,0.0015669664270420713,0.9244707103666666,0.893251095297169,0.909803660451994,0.9276324581287227,0.6485932906349415,0.776811357797064,0.7588124607655774,1.0,0.909004169338122,0.7839399540539798,0.5453958216541323,0.5999443692849695,0.4198070472869225,0.4521136813669299,0.0021573094639537045,5.859664411883571e-05
3,2723,29.04063570843705,0.0030546626586179237,0.002163992664510339,0.0017697527289618489,0.6534974447571258,0.4637127083945063,0.4014963332547059,0.4620496179344538,0.6391804399636959,0.6361775354834178,0.5116568777152313,1.0,0.7760159814235531,0.7858365548247267,0.6868505811636743,0.7062441922044385,0.9801563672116098,0.5417675862617285,0.00016495898212531834,4.188075041000605e-05
4,2724,28.26544007766893,0.002214893426282283,0.002126210521076144,0.001500752420789342,0.7856600420142086,0.5265723435109292,0.6609742163302661,0.7822630335541239,1.0,0.6510919096781653,0.5200756477798822,0.7311080384583883,0.5235990915353658,0.957465704259874,0.887115462199224,0.8692817391909542,0.4852518045549874,0.4905231510580422,0.0002717091514636838,5.0496598241855935e-05
5,2725,28.672404293581693,0.001930399330493049,0.0013312032768687534,0.0017165606768621555,0.5413450535020133,0.5539938748686681,0.605717146904293,0.7432072499973879,0.7656882097167657,0.834362554098432,0.7604106937781722,1.0,0.4893541484720482,0.723962935071627,0.5435389571842639,0.4717266214922398,0.19045593835008248,0.23432211845518264,0.000376546343012707,3.260271941368797e-05
6,2726,28.45985498584539,0.0021580509484181447,0.0019155668117791793,0.0018710449072506519,0.937264823746827,0.4888598142504422,0.5428350566336353,0.5438821613483827,0.7013882456786825,0.629855454970691,0.5273659743768155,1.0,0.8802605590954683,0.6384865211401074,0.5526509549705665,0.8622903935908814,0.1818928347563332,0.9037151914003376,0.0003170342790512204,4.198846758735053e-05
