,iter,incidence(millions)_x,beta_H1,beta_H3,beta_B,susceptibility_H1_0,susceptibility_H1_5,susceptibility_H1_25,susceptibility_H1_65,susceptibility_H3_0,susceptibility_H3_5,susceptibility_H3_25,susceptibility_H3_65,susceptibility_B_0,susceptibility_B_5,susceptibility_B_25,susceptibility_B_65,vac_eff_hospitalization,vac_eff_mortality,prob_hosp_scaling,prob_death_scaling
1888,1888,25.52257662086913,0.0016974964479458676,0.0018289399107734305,0.0018159026405975554,0.49783495749098061,0.82556491223218176,0.68046684889792863,0.85200666547488413,0.51783558579855504,0.65436856795124165,0.67004159634918492,0.87816751457807907,0.45043555466771373,0.78166647292118285,0.51671189707633081,0.48892352121497262,0.29141567342647512,0.80461230127948413,0.0059933034888549064,4.5813103895786522e-05
1889,1889,25.759922486553467,0.0020362583533958811,0.0017467339243720237,0.0019780431020244849,0.54785298049085829,0.59795407878212503,0.62882186003911944,0.86600733602740165,0.54005524004203165,0.73323257932661823,0.62991572785321404,1.0,0.66431608928809194,0.47090039858629756,0.74368299709855457,0.66994179648673513,0.71726988093762378,0.20591738340803706,0.0084965001398328299,4.4708808076332485e-05
1890,1890,26.07235319128725,0.0020498203107262025,0.0017535126279385471,0.0015981042229112896,0.45522477716547505,0.61239269228252458,0.56099607954455399,0.83648251313576782,0.86215319441635629,0.70996053814055293,0.57781504925711413,0.57336729208448955,0.97712902049120753,0.57533326459637524,0.86393183844693855,0.56356590103005377,0.08381502721977202,0.80870043055977725,0.0060203421797867529,6.2356111811989745e-05
1891,1891,25.285011991793198,0.002061803907742743,0.0016558498309244829,0.0015104856338727934,0.6842665029117182,0.54289480971327608,0.64875860448930966,0.47372820933112036,0.92193785804720318,0.68404115909107222,0.65449904895016897,1.0,0.67609331859696464,0.84786094756720676,0.68026395116995586,0.80078900400530761,0.12212964710867802,0.0072136836633527879,0.0071191625433712491,6.3822384714751212e-05
1892,1892,25.97032105380546,0.0023760214390110002,0.0028746933808336816,0.0019601019536778508,0.62994260872047358,0.46047390740704253,0.72546165259298556,0.63496309777013227,0.93695726799146084,0.47843007102585422,0.41058497697181334,0.97399320422580682,0.80027690139403673,0.5833482368405164,0.82041755674363848,0.81083005349990245,0.76764455416607924,0.98594985180922046,0.0058028852441564527,5.3975490433788575e-05
1893,1893,25.551428534621692,0.0021849884866544933,0.0023860408822427015,0.0016616990245628682,0.79951789207290402,0.61635187166926841,0.75896310443810466,0.87181725414738365,0.75385049044113861,0.64065993217727413,0.57214256407635511,1.0,0.59355204020786545,1.0,0.81298449031784636,0.95760699585314801,0.90777621453048574,0.32557614241585964,0.0096109067124267589,2.847999384503197e-05
1894,1894,26.244840374895066,0.00190640809360626,0.0021050786988305314,0.0023758122455938002,0.71324264329149201,0.57811505038366084,0.65744972638147992,0.93659012216669935,0.88313666124478596,0.55025511698893725,0.45638700751150646,1.0,0.77065781563606395,0.52437457018269118,0.37585500669785532,0.83050148804110102,0.67329924227214688,0.72480355914227068,0.0047701599865401789,2.8968786374317101e-05
1895,1895,25.503882065048426,0.0017836853144827525,0.0016588385637171243,0.0014665428055394281,0.52535613507064727,0.49771665391231756,0.79536541656420567,0.90820430025564836,0.62297678564151404,0.79864276142709856,0.56111222371449077,0.79628252348847428,0.62937831213683459,0.91607457506763479,0.6910070390784383,0.44304312914723737,0.42152194079411071,0.65735522156591852,0.0046714299015247485,7.9475549307150839e-05
1896,1896,25.93413595102353,0.0023774330976721325,0.0017320449796724979,0.0021410685854464928,0.64861249757292327,0.57456979038716671,0.60950225851817885,0.79568108382308433,0.90484921429176079,0.82276639685203445,0.70042139669050019,1.0,0.55933426076924175,0.70201063084155158,0.52877659443633696,1.0,0.74749068706486232,0.97879474339384553,0.009228252490244615,4.3965783474042563e-05
1897,1897,27.380382602345207,0.0015883447148111185,0.0024122662612794943,0.0016086556479250613,1.0,0.82695183064576994,0.90526501062403031,0.70292499772896411,0.73989969776042452,0.5700426611592746,0.47387113354152655,1.0,1.0,0.94428022874897044,0.65719957398566964,0.72278591741307241,0.98031405276739614,0.23232815242483967,0.0038444051509548549,4.7027706270130754e-05
1898,1898,25.58058195496149,0.0018357537635986798,0.0018957932033999425,0.0014246058677205298,0.70360874522562122,0.69627216285668281,0.74925440248123965,0.91633886363076122,0.98721593971821187,0.72428978976052782,0.58488027900683348,1.0,0.74679983213023604,0.99998601894576011,0.8499229683155628,0.77216443551380953,0.56047687877763208,0.06569250514660252,0.0025052619081554761,2.51762806028899e-05
1899,1899,25.3507079367023,0.0019843504514853172,0.0018269323908693957,0.0020252963770288623,0.8065619814942171,0.55739389125700234,0.63115868426896837,0.76777427182015046,0.94135880258423121,0.64143513341009017,0.53510931089745128,1.0,0.81373995029672752,0.61588175565819314,0.42188659712103871,0.91412054746410687,0.66234904332195443,0.550433073216548,0.0079321835342497371,4.4715469216749515e-05
1900,1900,25.33849084275611,0.002118452391729031,0.0026783875417744074,0.0023684095422146223,0.66343302573664231,0.60873685423613599,0.65195036651665117,0.56996888487440411,0.75326490698263648,0.48349209299699891,0.39909436380171076,1.0,0.66358880135000919,0.63038375151024528,0.40109288156713396,0.9073939733463956,0.30769231448773138,0.085696125600669748,0.0026412183511009268,2.2655793638248767e-05
1901,1901,26.403290511954275,0.0013916927706459359,0.0014400199899642918,0.002270938530109734,0.58169498762513716,0.80108646166734887,0.90265534910214318,0.6268988557137477,0.67251857120224545,0.81465489983242045,0.75841965023426117,1.0,0.83523474869396153,0.53429041945192324,0.36269627340629751,0.57822543765550238,0.14647406673062863,0.70783832841497785,0.0043173785414761801,0.00011443487798651342
1902,1902,25.633629878306195,0.0020716207719659874,0.0018390313007421999,0.002359596619040838,0.67477398419133505,0.55676339678725772,0.6563108144952583,0.6548285254582521,0.99963726097423833,0.56757988012483884,0.5831282068790189,1.0,0.53403892061045688,0.55142968821903415,0.33786316077130413,0.86028357861524152,0.73306658446176232,0.058254091793344343,0.0078771346167988421,2.6297382752893395e-05
1903,1903,26.33033372457995,0.0017488387378040704,0.002546988749769219,0.0025609264657384667,0.96905965057606114,0.69352426769679421,0.79360733359430236,0.85514876973631004,0.89625284247149417,0.48886288213043116,0.37425710285214209,1.0,0.67674107758218449,0.55559338712536743,0.35627151890350017,0.78290201373415547,0.59003425403023568,0.76760538659761091,0.0080049522353833891,3.4359608300837952e-05
1904,1904,26.33541842710419,0.0026300120784986114,0.0015240721983540984,0.0014442230691021907,0.62909729039800177,0.41671228250568476,0.44786993479118142,0.73701665633523117,0.99965548837644191,0.78364369657267174,0.65846034741011428,1.0,0.69425232606646881,0.88689793503407421,0.74613250417975019,0.70900336132855735,0.90232656665052891,0.67572826148456666,0.0058197558066027666,5.0423076906447317e-05
1905,1905,25.82493648419063,0.0015670864858009503,0.001732695157114772,0.0018152003918171511,0.83377164306754614,0.69991824485112164,0.88954808378903127,0.90673239060520694,0.58865714335714037,0.76637472000349471,0.62515924575708504,1.0,0.67477216688335651,0.76712739609108593,0.56627922702423605,0.79212580638692542,0.27618224830188431,0.6302658997326982,0.010122593766105581,3.5100236529306272e-05
1906,1906,27.220299309144483,0.001555269085003308,0.0023367997482086067,0.001535483545601013,0.67672109689683846,0.6606902448494435,0.71135122662528349,0.87966461438629584,0.65197969120544585,0.43658237340598238,0.36124318157071034,1.0,0.60149363689508617,0.7481950393196205,0.53564362282752043,0.97237343804088372,0.73715576337161215,0.54906402794413278,0.0042165966987083303,3.8786915138255829e-05
1907,1907,25.43439291140211,0.0013907487400370844,0.0016391204061761422,0.0017040099786181928,0.88826049364587079,0.88235168637385764,0.92534094408060164,0.58779998653500587,1.0,0.71884469065408996,0.65314902239367567,0.96237811955565356,0.9241357985714943,0.62909105051320346,0.71877704609628468,0.6928202837491626,0.60892413854040273,0.039382536158003634,0.0077744496571061639,2.2243723350967581e-05
1908,1908,26.017345462078328,0.0020419591667223957,0.0014458222707413593,0.0020336558700135288,0.61677847917699657,0.54540408860323231,0.62333698365083434,0.59214163024748756,0.92924604110669717,0.63589097097744696,0.92832945898462405,0.64158743663530227,0.87842401022102645,0.59248793483311935,0.42161081714020288,0.79448718619798619,0.95548078605466102,0.5111649964211602,0.0089183647790599951,4.0040853888867467e-05
1909,1909,27.37557512690777,0.0015873640171772951,0.0013697067705787935,0.0020395173246608445,0.6708712991555571,0.73416019510094521,0.74115603633965421,0.97332085568116311,0.99998030248648251,0.88408562988366424,0.78094135953501909,1.0,0.7464987206750201,0.59691450756213893,0.49898770372248119,0.86554079812847484,0.018363863489461563,0.63227629729865487,0.0046934702910205184,5.900145441734006e-05
1910,1910,26.574930472933602,0.0022156140364584798,0.0023248503321536829,0.0014050061197141694,0.83926832794578754,0.52225868436977252,0.58593157542786467,0.78550099453552158,0.99999424234289891,0.4872322561203371,0.41966243037962603,1.0,0.71765014866668531,0.99592182308484667,0.72866902470969652,0.72283594608079826,0.65002165193423811,0.46996495022805329,0.0060688196633303382,4.3009232953528098e-05
1911,1911,27.14885224646515,0.0020237651059705764,0.0021978862620651296,0.0020506925844328561,0.48963156661496443,0.67624470850937124,0.71675788804312768,0.6877335324663586,0.92264737812861819,0.55981030537776011,0.52755971801184398,1.0,0.45212985525919919,0.73184302908140353,0.53379274202632032,0.58765292824280668,0.27727491422553324,0.69918969132748265,0.0054842189043220468,4.1652689206694848e-05
1912,1912,25.32170290490645,0.0014869168656433396,0.0015990084604397548,0.0016087897546171459,0.97762085438350388,0.79389439074379031,0.75745614143988771,0.79913588946274061,0.57424629907637259,0.74111830590460614,0.64074731165907994,1.0,0.47619959483196789,0.83679185430540592,0.57237823138280242,0.74182631203698568,0.97572213552805154,0.5405597239253801,0.008952187255779287,5.2224313602688976e-05
1913,1913,25.366666424419176,0.0021351667331800939,0.0024629034286381968,0.0023046748872901368,0.83732295740833129,0.53665190379282923,0.62630895448411905,0.79613823918749882,0.90028644108880895,0.45322210550151421,0.40593584405855376,1.0,0.78560394130166444,0.58055304761002979,0.39306053834971533,0.63731659479304748,0.26326638520973056,0.076183896078212965,0.0070713991650309671,2.0154488927281999e-05
1914,1914,24.790441180671692,0.0014547546094829111,0.0017158783801130006,0.0013857687640926875,0.61011529007156728,0.86760191348911198,0.92782378484078709,1.0,0.8113045649726337,0.67658577612532667,0.72291799129901368,1.0,0.92054908730709806,0.97241964909774659,0.79868237745403214,0.81459099191548456,0.68638899878466897,0.86089222509475705,0.0040339618367816188,5.0667499251588755e-05
1915,1915,27.379854030629566,0.0019693005134324149,0.0017787950879919467,0.0015070254447692166,0.53265948963088572,0.51503134916653204,0.69739807651237662,0.85603479172755725,0.73645028376365185,0.60368887036861463,0.626905930515405,1.0,0.79498640368134521,0.8417552629497409,0.59104643234351451,0.99968979799912172,0.73586582716883409,0.081304143764932724,0.0067060301867160055,3.4934722236867888e-05
1916,1916,25.94057900836432,0.0014731708581924297,0.0012441179798733382,0.001276232076073136,0.97668622321543452,0.70116836623715484,0.73261936808561023,0.90291237606793162,1.0,0.88366886037605175,0.77140057769561432,1.0,0.76394041443988381,0.94425954903446374,0.71719922777771128,0.65459355329120406,0.62855644485787843,0.82497254173163448,0.01453939645698088,7.2769598490229903e-05
1917,1917,25.99108920629161,0.0018068478479202899,0.0027587850569097405,0.0023648944209756495,0.99985498659640948,0.57926512578045786,0.67996350520401827,0.81893897416517936,0.79025990314835526,0.39945979357472861,0.31290997634591516,1.0,0.85229853157541102,0.55867401173877917,0.3316113815069317,0.72576877935813577,0.35371626169998094,0.638312370056482,0.010616064758592281,3.1277467922863345e-05
1918,1918,26.749256473404284,0.0028700044359040167,0.0024195221537179346,0.002350459947849437,0.45640508898568677,0.59717733697830699,0.4279472941919728,0.6380017667547383,0.95258096358385025,0.62499340065291131,0.49229560059302246,0.96851062613647976,0.65097254889171929,0.73095648122983037,0.47915759873704006,0.7558343330242403,0.097510672366645568,0.80354877151383408,0.0039865222882937146,9.4670761434989537e-05
1919,1919,26.099257630653323,0.0018798985248965616,0.001721258312414875,0.0025966396842170836,0.99613475989183153,0.64631185571098748,0.74138608968598063,0.62637865783212776,0.44438035877066484,0.78630905622279235,0.72590221190136095,1.0,0.87852845994088113,0.48438795584140337,0.44101816967564023,0.69931922993253881,0.52771550917679555,0.18901522170270169,0.0076740257983987092,5.6754994882224352e-05
1920,1920,25.86464413022107,0.0024900897347272521,0.0025249840504077969,0.0017562254641532715,0.51062884696444,0.41211918768011585,0.47226903764719413,0.56160436160785976,0.63089390963400815,0.414195652234298,0.34014969609594681,1.0,0.44819250531649568,0.69093096078789529,0.50755113668846674,0.81328125803007301,0.38021257547203319,0.21822882976564228,0.0036828195776638095,3.2107766234079627e-05
1921,1921,27.732399651504625,0.0016512972364776668,0.0019554742343605991,0.0012572915375952398,0.92485359022463398,0.65380383864712943,0.72636973280511286,0.61010624322917473,0.77180457568922634,0.56926811275012856,0.50785192788544131,1.0,0.8222740151782254,0.99132244339247744,0.76486838662652135,0.92484140408663529,0.56819624581534312,0.17271151260290313,0.0061644351136663222,3.2595925079481614e-05
1922,1922,26.32300912325817,0.0017223904990489869,0.0019040741075596612,0.0018796948492015852,0.99956323435561401,0.70256013762191727,0.75567561938588657,0.93148217238970421,0.84200299934220868,0.65632192797640254,0.60044496799322444,1.0,0.81806150689954182,0.68837419888969886,0.66262882438333159,0.59462936753445406,0.072697401216284263,0.55336507031826099,0.0091868829832321142,4.386517721549632e-05
1923,1923,25.172663608729497,0.0025402161772241638,0.0019846129896897713,0.0019928664711043043,0.89090612475789976,0.52949428147554789,0.53581696937465928,0.60855854391851494,1.0,0.70288586920173335,0.62632354172186266,1.0,0.85900819991717503,0.64830095613870775,0.72279437884207931,0.84744092082085132,0.83922286244664135,0.61969402683398989,0.008135978792396914,4.5553733343972613e-05
1924,1924,26.766061258406612,0.0020309711948655607,0.0017050753662203322,0.0018258038136806376,0.94764972718732321,0.55982136435572216,0.67889304003050865,0.94125392838197008,1.0,0.72380819428243126,0.68620576608436512,1.0,0.80298002727689943,0.76740655825338144,0.61077688373796157,0.58403869880154646,0.17725288476332052,0.89574441796407545,0.003554762352040941,6.5422287471028628e-05
1925,1925,27.1853915226514,0.0016774160490033441,0.0014532349768753283,0.0017768268960673406,0.90148075240075398,0.67392107866803197,0.65463531041176293,0.94717960648540789,0.98088471057873594,0.80938138612105459,0.67440354675332093,1.0,0.34646646457008468,0.76310537271406731,0.49121999328519816,0.89962593452816975,0.3963359539236232,0.87877437212658716,0.0049590308780516623,5.544760928644088e-05
1926,1926,25.97796830272141,0.0016171958213722637,0.0017409439071092714,0.0015282987985560936,0.7262889272465719,0.6815835037780863,0.74855920770846773,0.76095597040390262,0.82228423730929345,0.63702566427708973,0.62274046054674304,0.87290900620522982,0.56549962542241994,0.78702950490071422,0.72149509598438322,0.94515158106888386,0.59711453597830622,0.96485532019136444,0.011197645296000813,7.221212710706304e-05
1927,1927,25.558121564687273,0.0015574558177925413,0.0021601109171813238,0.0019771298926317127,0.46357249545068646,0.69214605511941063,0.79462120641992162,0.66687033939082085,0.49036773589214772,0.46027781395880807,0.50639695774222826,1.0,0.50652820364937767,0.58209388104339654,0.49194402699447254,0.87185698034958548,0.5712793581146296,0.57862716557786353,0.0070195392449675653,8.022377028427119e-05
1928,1928,26.58438676792237,0.0016199978352337552,0.002014948620156165,0.001457965047121923,0.74968743421335948,0.72766091409757416,0.86520006565876084,0.70797535302677761,0.98212241142599743,0.58373800203237181,0.49586499908700049,1.0,0.70666753717476205,0.95067412157014819,0.70422004076894318,0.80328054428050299,0.050448499804056857,0.79593345178018482,0.011756780215692042,4.249870113604004e-05
1929,1929,26.190581863743237,0.0018698823383749286,0.0020065779519272686,0.0014792753728845032,0.72539093528818199,0.58477509159149443,0.63375638967657733,0.74945874519102973,0.89077787262408314,0.54525990040142636,0.45268858251710919,1.0,0.99973989224002824,0.85295913849831217,0.59372763030748932,0.78085354927842476,0.94827119358295309,0.8747861091665794,0.0088881742561226496,4.9882634008902027e-05
1930,1930,26.10850162497315,0.0016525441618460701,0.0020339572443335285,0.0015734570764570632,0.87153031272275117,0.55903874149599042,0.80617326909928699,0.68795732251176323,0.83664358848024001,0.53382423953940517,0.47935862252075656,0.82913334200316513,0.64952512014044994,0.76292970898164869,0.67169619087286681,0.60764838139768507,0.42651256420980649,0.18337214474841218,0.0096301245631402188,4.1113106864998361e-05
1931,1931,24.95014379374485,0.0019701478640093972,0.0020446673083037714,0.0017437437589474247,0.80387493681130717,0.58238796375192003,0.82143941656800501,0.66233612382445062,0.97700826139151253,0.57819198742074362,0.61676289767166048,1.0,0.45764963421229771,0.76841529526021479,0.79498471902635426,0.99683570226801754,0.035692714893883204,0.61461187345145207,0.0078546299531471742,7.3589302598986439e-05
1932,1932,25.749176332889963,0.0021726504098454336,0.0024925098528743583,0.001405403257808302,0.58827037284021921,0.58759307083211032,0.6055219978622538,0.92467904030532433,0.80220482408748606,0.47372384420630548,0.41526825970972564,1.0,0.55041576870648212,0.98393653792476277,0.87861973895797818,1.0,0.48290697907461594,0.07603843591412196,0.011808469824337586,2.1924742265755359e-05
1933,1933,27.396929165122646,0.0015942832900238679,0.001912829467948518,0.0016881368013944575,0.96876321632152873,0.61132018936885735,0.90796572131682307,0.660534568389751,0.72668177167852555,0.59985104582892512,0.61417505167600528,1.0,0.59816181484325337,0.85334517028986068,0.47647487990962745,0.55804492154223784,0.9348419452301443,0.97309858325309828,0.0054861328236920914,7.5227449890469256e-05
1934,1934,25.47040790034563,0.0016758522277532939,0.0018481238554216017,0.0019711345571647998,0.91333879075602864,0.5896146907276999,0.74870521003061064,0.8170191312774131,0.80726888981781586,0.58898498243786679,0.53704110441564401,1.0,0.65036348116500542,0.62034455588013093,0.42777914353151592,0.92714433049562051,0.28048396951185883,0.056146907565169435,0.0075471575301039318,2.7777724851574259e-05
1935,1935,27.752636972889395,0.0020235395157085501,0.0015100319876838464,0.0017418287813047995,0.50448825262149743,0.65732822550853864,0.59178747357754136,0.80586428613456251,0.83654449470099834,0.78948706621686981,0.82122528813631834,1.0,0.47603712509127327,0.78446463106397557,0.66097963747338284,0.77758701878909442,0.69057795854385839,0.24327603331520625,0.0057257772257348627,2.4714219588328756e-05
1936,1936,25.871718899335583,0.0021147573500411299,0.0024626051127403792,0.0022428460118879001,0.60852251238967636,0.52343157985208499,0.59447777896655873,0.76291696542005849,0.85481611955517223,0.45692298273673887,0.33742369019517526,1.0,0.52285179572800078,0.58878909365162901,0.3997033030343291,0.69960443307779829,0.95242662304611569,0.044323959159214832,0.0087141969679563891,2.6416143360241673e-05
1937,1937,27.048485878473848,0.0018898074383135732,0.0015897133193785717,0.0013576635480794241,0.86929332894952349,0.59257977794782579,0.64041075528103275,0.7887252880868838,0.99998712859061334,0.77539957488845479,0.63500154621482663,1.0,0.99826480490801295,0.98043016954191642,0.70841311835778942,0.78037788116205675,0.50282703730263867,0.64027949931394978,0.0083835724408387047,2.6638234295051078e-05
1938,1938,27.314109798244964,0.0022730988444945033,0.0036996512082745903,0.001619662983533221,0.7749776095481794,0.56481443516314911,0.630800435840697,0.74915675626292733,0.55249327182804508,0.33987169472092793,0.26298771079524841,1.0,0.89572599855415613,0.93026473600212123,0.63149285290972645,1.0,0.45114171996415808,0.59812110981205679,0.0065941742623475963,1.7395299411471221e-05
1939,1939,25.37985441724901,0.0012277774830795063,0.0018707738004280494,0.0013477737849518778,0.86460195856204125,0.97600757280199502,0.99464681980573533,1.0,0.84313273409415657,0.62098704781605063,0.55552707979044014,0.96238831500665367,0.62230573766605835,0.90622937379780588,0.88002771833017002,0.71599125713730927,0.9250270996051313,0.80648324270925476,0.0080868066557265306,5.6784849029323237e-05
1940,1940,26.220235334306068,0.0022182200296963495,0.0020979785879121082,0.0023465910254286682,0.97177652413662563,0.55891484960817239,0.57823415767467912,0.80280461363384115,0.72672270041971376,0.64747642440720443,0.51085649100815977,1.0,0.4936583505240606,0.62995157401641078,0.46036174363565702,0.54862063880967848,0.36122344034766041,0.21649415984728237,0.010416815313462724,2.7979687384271923e-05
1941,1941,24.840601852830442,0.001461197590114871,0.0015222504233081136,0.0016458013740611177,1.0,0.82003159098152589,0.87983069687940496,0.81412441125149371,1.0,0.83002195424606029,0.70359920512807772,1.0,0.59858683595521978,0.80858458897781837,0.62044478044320484,0.96888345788695229,0.16550424038813122,0.59472351564713022,0.011078258815243047,6.586631148880473e-05
1942,1942,25.908814015933203,0.0017713700436715607,0.0014504949251861188,0.0013914830115891452,0.50365719978492929,0.57376952360376066,0.710740724195426,0.89689864064783031,0.56259130954427694,0.85101537284636364,0.69879255720347544,0.9447186846140847,0.8183975838189963,0.95646554023993713,0.6276135368320197,0.46172601664009333,0.070723704247716179,0.36358832577465283,0.0062994489893964389,6.2879547116700962e-05
1943,1943,25.725422625936645,0.001726007185599121,0.0024408527337467234,0.0018059749996885421,0.88526676030183382,0.76490625361168485,0.7682400999603991,0.67456033596102161,0.90514417940695169,0.52498403730991561,0.41233629593843202,1.0,0.98444467780107137,0.81928224444710507,0.55430288752337165,0.69286791412691573,0.54934717452574366,0.514722332697506,0.0074904437894351417,3.3949890808515626e-05
1944,1944,25.640914886386625,0.0027502392039263079,0.001588715823760023,0.0014916136276350578,0.54953752714406423,0.38063584801472405,0.47481189321314171,0.75273328679250295,0.58967560584190948,0.73656497966754475,0.71634128044144663,1.0,0.4570344500669225,0.90823184640382459,0.59377966915987301,0.90853775271047943,0.71212878228372334,0.08260890032752477,0.0056913734793542226,3.1335703680912541e-05
1945,1945,26.858339269672605,0.0013643308487094052,0.0015320186719168238,0.0015195085804455277,0.98515831532556986,0.8583500349685903,0.9093654008154155,0.88836217507250281,1.0,0.80689727779301079,0.67082619062755255,1.0,0.87194608271511065,0.89177874314448258,0.60379611847750947,0.90029567531021293,0.60471040311328028,0.87526528184470509,0.0082002733439022757,5.9674964374090145e-05
1946,1946,27.667991711374373,0.0017609720419495822,0.0021095653663139591,0.0016358752028755585,0.89037561395779474,0.82746008661441084,0.82621973465376308,0.92079120910662793,0.87764268003545498,0.60167921609025976,0.63272095318678012,1.0,0.92510163577344651,0.98012668596809382,0.71646825673195869,0.72000893403367172,0.58891886890507061,0.02981768675359775,0.012701321401393129,6.3975631722945625e-05
1947,1947,25.680713347524065,0.0016209378339379632,0.0017572993991766261,0.0019490186030978185,0.90307516152709522,0.87965726470289041,0.61906082208827662,0.6592387623105479,0.87631495866924247,0.75283021919511639,0.5355397933829702,1.0,0.89729764087406427,0.66034298924777035,0.52540832203644683,0.98594417408686819,0.1258135789356819,0.69596823438042321,0.0073780076398298755,4.6780335560769881e-05
1948,1948,26.30474961225216,0.0017275575452335712,0.0022396711375088363,0.0016175040074573599,0.72427942618397712,0.79394514030648522,0.8932169271041186,0.96866529999953488,0.80875189869215103,0.62499372372603001,0.58510497531277483,1.0,0.99999970343171807,0.89485089682267938,0.87258518519975858,0.84552302636267562,0.34015578837660376,0.36344232769741558,0.003071331504705177,2.4790928174756033e-05
1949,1949,25.69985545710875,0.0018266632053312581,0.0023588449221615404,0.0017341129285686763,0.65000414147246932,0.57920366952828695,0.71825966974407729,0.67562977750237518,0.73834868590792668,0.50042791070840043,0.38819815776427702,1.0,0.47670369901612381,0.75373242822234432,0.56783605829749173,0.51726264394813892,0.96389354579692277,1e-08,0.0047971007081859529,3.2444362827177553e-05
1950,1950,26.445215803630894,0.0017785956276422099,0.002028703566350154,0.0015102108709705853,0.88540488974782394,0.55478596104093325,0.64958383093507588,0.76628039956615435,0.6101948456239239,0.53340556040433695,0.46497749509055342,1.0,0.81775601639627138,0.70160818485493814,0.74025967332368103,0.59928123291113677,0.2126733809789258,0.92364077026934099,0.0071809381135990447,3.1714705345631256e-05
1951,1951,27.374123444412646,0.0021472407919226333,0.0022888392465344465,0.0031279770028277976,0.68707523774973345,0.59769615643347795,0.63328993757580676,0.70366066287264739,0.99997544029963037,0.5735987551186269,0.43516868393486846,1.0,0.75005036407432013,0.46731990936580819,0.24799479704158711,0.8760527376497601,0.92447895073299602,0.40716902687093559,0.0078273622406726528,2.8453917364001935e-05
1952,1952,26.753591813976715,0.001523668238932685,0.0017625417069512817,0.001503177449293458,0.75356721473729626,0.79708278304447033,0.84380641646458621,0.91374296883725004,0.68450468117113161,0.74192751691674574,0.63201222575799199,1.0,0.80100624013850386,0.94758514953694073,0.66682173533855593,0.51965132159396432,0.28059199752968589,0.38646693565853246,0.0025427462980863735,3.6713380780040161e-05
1953,1953,26.302337131763693,0.0020833486085306552,0.0023068379928096183,0.0015587190061355227,0.97918193775537254,0.49400189398269906,0.5749744039083674,0.48145365479926072,0.95612297054637629,0.46591486598488541,0.39638257697893164,1.0,0.43550839483023635,0.85437898374398458,0.67119364475095855,0.56306255093113378,0.95590952913561067,0.86783162179419071,0.0077966916604497172,6.1388314137711397e-05
1954,1954,26.355468271720262,0.0015111180872786623,0.0018223068994099312,0.0024532857401922681,0.91512841378361842,0.82646669940947204,0.89009787216790981,0.91547264680054152,1.0,0.6883259395557747,0.61263823854431276,1.0,0.86400115063071947,0.54442120873010935,0.393899396154274,0.70686478812817433,0.2321558982082757,0.20058860190682271,0.0073028138449338642,4.31876921372365e-05
1955,1955,25.56029532940559,0.0015255485464794605,0.0020997989606831302,0.0019353162414315062,0.92983848631165444,0.8367054657260995,0.81552155889094347,0.85381366149039972,0.82513641186761899,0.60009176490815896,0.49773821570534565,1.0,0.94808697583307078,0.64265493562278042,0.57495491513122399,0.54503371135730183,0.21551255723478813,0.58390486843316713,0.0053453786259231029,6.4774290963298675e-05
1956,1956,26.10400342735932,0.0019107866209051583,0.0021092741980921481,0.0018186439836100354,1.0,0.56762457423768953,0.91015222467381007,0.55715382208149744,0.7246402152617043,0.70730264970830337,0.61974663419784015,1.0,0.81238232540366273,0.86277745439457354,0.72853330909291492,0.65922038233260882,0.59047508471836241,0.61871120405486146,0.0062223229358438492,6.3803171350740318e-05
1957,1957,27.43496312371835,0.0017226432561263105,0.0023245530841737305,0.0014550181796816331,0.7719983041704721,0.65320973790358372,0.73384941561525574,0.6857075872802274,0.80072797408320917,0.48290883023685127,0.39396304605264715,1.0,0.78067246713615546,0.90239204357240133,0.62485670419417738,0.82582211353981338,0.8463180586744441,0.77780083272531075,0.0038356847064096034,7.7433060644671592e-05
1958,1958,27.6058186958347,0.0020096906820698535,0.0016225162875961874,0.0020074855855338192,0.93916700345528104,0.53078877377962852,0.57933517849447891,0.74450399170317771,0.98634930188843395,0.70859042882086243,0.57653957223895369,1.0,0.72831306042906352,0.62131038420808948,0.47686165614211551,0.61271540218242337,0.78127933722552678,0.18730687675421026,0.0056999975472609155,3.8166268145845006e-05
1959,1959,27.062927927678786,0.0014943274920131144,0.0023598585355949497,0.0016171110204618033,0.98022057835816834,0.71804776583202901,0.79388573775207139,0.73459876049543138,0.60349108460902656,0.46631731982492924,0.39663830119679755,1.0,0.90418088737027102,0.75408611885730426,0.58738432547958208,0.78635674739153916,0.99018099072003263,0.77948528707290743,0.0078564133326349261,3.9400632149466652e-05
1960,1960,26.800775022862922,0.0025737722063048918,0.0024746911272064409,0.0025509297915587981,0.77021936627489362,0.51459686325038312,0.52489945032836749,0.68230557971030958,0.95769059620656782,0.53322882153003937,0.44004763450772832,1.0,0.93794720158264377,0.55239086302615514,0.42265949301756245,0.81745130944126743,1e-08,0.54894705936350696,0.0042916231338028799,6.782660170540078e-05
1961,1961,26.064791119693265,0.0020077898561534635,0.0023683204486048548,0.0019748675369823943,0.90466704718993296,0.64521617440748247,0.6360938447672857,0.63599601526059779,0.99544011459577353,0.52802465821440892,0.4426877417768571,1.0,0.86068728747675016,0.75176893090254948,0.48431975778224112,0.7033725250042423,0.4782845898442557,0.4236572159973308,0.01118348160082494,4.3558831627321659e-05
